# id сообщения<TAB>id топика (форум-тред). Известно только для сообщений-ответов.
173978	173480
173979	173480
173980	173480
173983	173480
173984	173480
173985	173480
173986	173480
173988	173480
173989	173480
173990	173480
174211	173480
174212	173480
174215	173480
174216	173480
174221	173480
174224	173480
174236	173480
179705	179705
179710	179705
179711	179705
179716	179705
179717	179705
179718	179705
179719	179705
179720	179705
179874	179705
179875	179705
179876	179705
179877	179705
179878	179705
179879	179705
179880	179705
179881	179705
179885	179705
226971	226971
226972	226971
226973	226971
226974	226971
226975	226971
226976	226971
253362	253362
253365	253362
253383	253362
253384	253362
253385	253362
300968	300968
313811	313811
314320	314320
314321	314320
314341	314320
314344	314320
314346	314320
314349	314320
314356	314320
314361	314320
314364	314320
314371	314320
314372	314320
314375	314320
314379	314320
314381	314320
314382	314320
314384	314320
314386	314320
314388	314320
314390	314320
314391	314320
314392	314320
314394	314320
314399	314320
314402	314320
314405	314320
314406	314320
314407	314320
314410	314320
314411	314320
314413	314320
314414	314320
314417	314320
314418	314320
314420	314320
314422	314320
314423	314320
314424	314320
314425	314320
314427	314320
314431	314320
314433	314320
314434	314320
314436	314320
314437	314320
314439	314320
314444	314320
314468	314320
314470	314320
314476	314320
314484	314320
314487	314320
314490	314320
314499	314320
314500	314320
314503	314320
367291	367291
367296	367291
367299	367291
367300	367291
367301	367291
367302	367291
367320	367291
367330	367291
367332	367291
376686	376686
376688	376686
376691	376686
376696	376686
376712	376686
376715	376686
376730	376686
376731	376686
376732	376686
376733	376686
376735	376686
376737	376686
376738	376686
376739	376686
376740	376686
376746	376686
376747	376686
376748	376686
376749	376686
376751	376686
376752	376686
376753	376686
376754	376686
376755	376686
376756	376686
376770	376686
376771	376686
376777	376686
376793	376686
376795	376686
376830	376686
376835	376686
376837	376686
376841	376686
376843	376686
376844	376686
376845	376686
376848	376686
376849	376686
376850	376686
376851	376686
376852	376686
376853	376686
376854	376686
376855	376686
376857	376686
376858	376686
376871	376686
376873	376686
376884	376686
376891	376686
376892	376686
376893	376686
376906	376686
376916	376686
376918	376686
376921	376686
376924	376686
376927	376686
376938	376686
376940	376686
376943	376686
376960	376686
376971	376686
376976	376686
376981	376686
377002	376686
377003	376686
377004	376686
377011	376686
377018	376686
377031	376686
377032	376686
377039	376686
457515	457515
457626	457515
457628	457515
457838	457515
457867	457515
457874	457515
457906	457515
458103	457515
458199	457515
458283	457515
458647	457515
458658	457515
458698	457515
513068	513068
513069	513068
568626	568626
568627	568626
568628	568626
568726	568626
568728	568626
568729	568626
568730	568626
568731	568626
568732	568626
568733	568626
568734	568626
568738	568626
568739	568626
568744	568626
568759	568626
568802	568626
568804	568626
568819	568626
568827	568626
568828	568626
568830	568626
568836	568626
568837	568626
568839	568626
568840	568626
568843	568626
568968	568626
569127	568626
569149	568626
569242	568626
569243	568626
569247	568626
569249	568626
569250	568626
569251	568626
569252	568626
569260	568626
569262	568626
569282	568626
569284	568626
569286	568626
569289	568626
569291	568626
569294	568626
569295	568626
569297	568626
569477	568626
569480	568626
569589	568626
569595	568626
569614	568626
569615	568626
569616	568626
569617	568626
569619	568626
569627	568626
569628	568626
569634	568626
569636	568626
569637	568626
569638	568626
569677	568626
569743	568626
569744	568626
660098	660098
660099	660098
660105	660098
660107	660098
660108	660098
660130	660098
660161	660098
660164	660098
660249	660098
660395	660098
660396	660098
660397	660098
660399	660098
660428	660098
660477	660098
660479	660098
660482	660098
660483	660098
660484	660098
660489	660098
660492	660098
660494	660098
660501	660098
660503	660098
660505	660098
660506	660098
660507	660098
660508	660098
660509	660098
660513	660098
660520	660098
660521	660098
660524	660098
660528	660098
660530	660098
660531	660098
660534	660098
660535	660098
660536	660098
660537	660098
660538	660098
660539	660098
660540	660098
660542	660098
660545	660098
660546	660098
660549	660098
660551	660098
660553	660098
660554	660098
660555	660098
660556	660098
660558	660098
660559	660098
660560	660098
660561	660098
660562	660098
660564	660098
660565	660098
660566	660098
660568	660098
660570	660098
660571	660098
660572	660098
660573	660098
660576	660098
660577	660098
660579	660098
660580	660098
660581	660098
660582	660098
660583	660098
660584	660098
660586	660098
660587	660098
660588	660098
660589	660098
660591	660098
660592	660098
660596	660098
660597	660098
660600	660098
660602	660098
660604	660098
660620	660098
660623	660098
660626	660098
660631	660098
660638	660098
660645	660098
660646	660098
660647	660098
660648	660098
660649	660098
660650	660098
660651	660098
660652	660098
660653	660098
660654	660098
660670	660098
660672	660098
660677	660098
660679	660098
660681	660098
660683	660098
660688	660098
